"module_id","module_name","layer","internal_steps","question_id","category","question","spec_files","dependencies","libraries","required_evidence","future_product_gates"
"UI-09","샌드박스 활동 관측·현재 작업·실행 로그","ui","STEP-02 STEP-05 STEP-06","UI-09-C08","independent-audit","groupTasks parent identity 상속은 별도 document/run/context 호환 guard 없이 순환만 막고, actualTransfers의 양측 scope guard와 다르다는 현재 동작을 정의하는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02 UI-10","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | EventSource / AbortController / timers: 관측 전용 activity snapshot+SSE 및 연결 회복","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G09 G10 G13 G14"
"UI-10","LLM↔샌드박스 핸드오프·단계별 작업 장면","ui","STEP-02 STEP-05 STEP-06","UI-10-C01","behavior","양쪽 LLM/샌드박스 chamber, 실제 전달 제목·방향·최근 기록3개와 실행중/대기/작업없음 장면이 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | SVG viewBox278×80 / CSS keyframes / bounded queue: 단계 도식과 방향성 light pulse; 무한 가상 핑퐁 금지","문서 작업 및 대시보드 단계별 SVG scene 표와 두 런타임 표시.","G09 G10 G13 G14"
"UI-10","LLM↔샌드박스 핸드오프·단계별 작업 장면","ui","STEP-02 STEP-05 STEP-06","UI-10-C02","contract","parentTaskId+첫 nonlog runningevent 또는 explicit event.handoff만 전달로 인정하고, 같은runtime/다른run·context·document는 거부하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | SVG viewBox278×80 / CSS keyframes / bounded queue: 단계 도식과 방향성 light pulse; 무한 가상 핑퐁 금지","허용/거부 event fixture와 canonical dedupe key; 시간상 연속만으로 전달 생성 금지.","G09 G10 G13 G14"
"UI-10","LLM↔샌드박스 핸드오프·단계별 작업 장면","ui","STEP-02 STEP-05 STEP-06","UI-10-C03","states","처음 live/history 재방문·group 전환·disconnect pause/resume·failed/cancelled·motion OFF 시 queue/seen 동작이 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | SVG viewBox278×80 / CSS keyframes / bounded queue: 단계 도식과 방향성 light pulse; 무한 가상 핑퐁 금지","event age[-5s,15s],liveSince, pending≤8/queue seen256/component seen512/groups100/session30 및 취소 한계.","G09 G10 G13 G14"
"UI-10","LLM↔샌드박스 핸드오프·단계별 작업 장면","ui","STEP-02 STEP-05 STEP-06","UI-10-C04","visual-motion","실제 한 전달 pulse1400ms, 빛1.3s cubic-bezier(.28,.18,.44,1), 보조trail70ms 지연이며 반복핑퐁이 아니라1회 재생인가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | SVG viewBox278×80 / CSS keyframes / bounded queue: 단계 도식과 방향성 light pulse; 무한 가상 핑퐁 금지","양방향 x축 route와 잔여 시간 pause/resume, +N은 연출 대기 수라는 정의.","G09 G10 G13 G14"
"UI-10","LLM↔샌드박스 핸드오프·단계별 작업 장면","ui","STEP-02 STEP-05 STEP-06","UI-10-C05","failure","로그/동일상태 갱신이 전달을 재생하지 않고, queue overflow는 오래된 연출만 버리며 실제 실행 결과를 누락시키지 않는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | SVG viewBox278×80 / CSS keyframes / bounded queue: 단계 도식과 방향성 light pulse; 무한 가상 핑퐁 금지","20건 burst·중복 event·재연결·오래된 history 기대 trace; 전달 없는 actor는 호출되었다고 표시하지 않음.","G09 G10 G13 G14"
"UI-10","LLM↔샌드박스 핸드오프·단계별 작업 장면","ui","STEP-02 STEP-05 STEP-06","UI-10-C06","verification","문서 read/reread/transcribe/structure/context/quality/repair와 dashboard install/build/validate/complete를 별도로 검증하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | SVG viewBox278×80 / CSS keyframes / bounded queue: 단계 도식과 방향성 light pulse; 무한 가상 핑퐁 금지","phase→scene/icon/caption/loop mapping과 모션 OFF, 연결끊김의 시각 검증.","G09 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C01","behavior","렌더 우선순위 PDF→image→sheet table→text→원본 링크, PDF page/zoom 및 sheet tab/숨김 상태와 원본 열기를 모두 명시하는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","각 파일형식의 viewer 입력/제어/빈 상태·지원하지 않는 preview 동작.","G05 G07 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C02","contract","Evidence의 documentId/page/sheet/cell/quote와 SourceHighlight의 missing/anchor 규칙, selected→fail→review→pending→pass 우선순위가 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","동일숫자·header·다른sheet·missing 항목에서 false highlight를 막는 좌표/문자일치 규칙.","G05 G07 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C03","states","document 변경 초기화, 유효 page만 이동, PDF zoom1…2/0.25step, sheet 선택, 중첩근거 선택 및 못 찾은 위치 chip 상태가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","소스 선택별 state/output mapping와 다른 페이지/시트/근거 없음/항목 누락 문구.","G05 G07 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C04","visual-motion","canvas DPR≤2, ResizeObserver min140px, 페이지 진입·선택 근거 내부 scroll과 reduced 즉시이동을 재현할 값이 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","PDF scale/좌표변환/스크롤 여백·텍스트 overlay 설정과 table sticky row/column 규칙.","G05 G07 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C05","failure","로드 실패·render취소·text 추출 실패·image 실패·preview.truncated를 서로 구분하고 stale render가 새 문서 위에 나타나지 않도록 정리하는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","loadingTask.destroy/renderTask.cancel/observer disconnect와 각 오류메시지·원본 링크 보존.","G05 G07 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C06","verification","PDF 헤더를 missing 항목으로 색칠하지 않는 사례, 중복값·다중sheet·모호한 quote·표 item label 보강을 검증하는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","정확한 예상 highlight 좌표/건수와 부정 사례; preview 일부만 표시됨이 전체분석 누락을 뜻하지 않는 경계.","G05 G07 G10 G13 G14"
"UI-11","공통 원문 viewer·근거 하이라이트","ui","STEP-01 STEP-03 STEP-04 STEP-05 STEP-06","UI-11-C07","independent-audit","판정색 highlight와 별개 raw <mark> fallback의 호출 조건·case/whitespace·숫자경계 부재·quote당30개 비중첩 검색·범위병합이 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | pdfjs-dist@6.3.289: 동일 버전 worker/assets로 PDF canvas/text 좌표 렌더 | ResizeObserver / native img/table/pre: 너비 맞춤, sheet 표, text preview","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G05 G07 G10 G13 G14"
"UI-12","파일별 결과·즉시 상세 workspace","ui","STEP-06","UI-12-C01","behavior","파일 탭→현재 파일집계→왼쪽 원문 전체판정/오른쪽 항목·적용기준 탭의 정보 순서와 상세가 목록을 대체하는 현재 UI가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11 UI-13","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","상세 미선택/선택/기준탭/다른 기준원문 화면 hierarchy 및 항목을 눌러 페이지 아래 패널을 찾게 하지 않는 계약.","G05 G10 G13 G14"
"UI-12","파일별 결과·즉시 상세 workspace","ui","STEP-06","UI-12-C02","contract","문서별 결과가 실제 documentId/criterionId로 scope되고, 원문 highlights는 목록 filter와 무관하게 해당파일 전체 결과를 유지하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11 UI-13","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","다중파일·미연결criterion·동일label·외부selectedItemId 모델 fixture와 expected counts.","G05 G10 G13 G14"
"UI-12","파일별 결과·즉시 상세 workspace","ui","STEP-06","UI-12-C03","states","파일선택은 필터/상세/페이지 reset, 목록↔상세는 scroll·focus 복원, 이전/다음은 현재 필터 내 이동이며 판정수정이 필터를 벗어나면 all로 복귀하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11 UI-13","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","chooseFile/chooseItem/clearItem/chooseFilter/resolve 후 상태표.","G05 G10 G13 G14"
"UI-12","파일별 결과·즉시 상세 workspace","ui","STEP-06","UI-12-C04","visual-motion","선택상세 진입200ms/x12, 판정bar350ms, <=780px 상세를 원문보다 앞에 두고 workspace scrollTop0으로 이동하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11 UI-13","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","데스크톱 및 모바일 상세참조와 height/overflow/focus 기대값.","G05 G10 G13 G14"
"UI-12","파일별 결과·즉시 상세 workspace","ui","STEP-06","UI-12-C05","failure","문서error·결과없음·필터결과0·적용기준없음·criterion ID 미연결이 서로 구분되고 원본은 계속 확인 가능한가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11 UI-13","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","실패/빈 상태 문구 및 링크 가능 여부.","G05 G10 G13 G14"
"UI-12","파일별 결과·즉시 상세 workspace","ui","STEP-06","UI-12-C06","verification","파일 A 선택·fail필터·항목상세·원문근거·적용기준·목록복귀 시 헤더와 사유가 즉시 보이는지를 측정할 검증이 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11 UI-13","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","viewport별 상세 bounding rect/scroll/focus assertion, 원문 색상은 전체유지 assertion.","G05 G10 G13 G14"
"UI-13","판정 근거 inspector·사람의 판정 수정","ui","STEP-06","UI-13-C01","behavior","compact 상세에서 항목제목/판정→문서값·기준 나란히→판정이유→source quote→수정 CTA의 순서가 명시되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","compact 기본 화면과 edit 상태 와이어프레임; 판정 근거는 목록 하단에 누적되지 않음.","G05 G10 G13 G14"
"UI-13","판정 근거 inspector·사람의 판정 수정","ui","STEP-06","UI-13-C02","contract","onResolve(itemId,status,note), status pass/fail/review, source document/page/sheet/cell와 reviewedByHuman/humanNote의 매핑이 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","수정 요청·응답·보이는 사람확인 stamp와 source 버튼 계약.","G05 G10 G13 G14"
"UI-13","판정 근거 inspector·사람의 판정 수정","ui","STEP-06","UI-13-C03","states","선택 item 변경 시 편집/오류/note 초기화, compact 제목 focus preventScroll, pending 항목 수정불가 및 저장 중 중복 금지가 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","item swap/save/cancel/pending/disabled 상태별 controls.","G05 G10 G13 G14"
"UI-13","판정 근거 inspector·사람의 판정 수정","ui","STEP-06","UI-13-C04","visual-motion","full inspector220ms/y14와 compact 내부 초기 모션 없음, 비교 두 칸의 폭·글자 크기와 긴설명 스크롤이 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","원문·상세 동시시야 참조 및 typography/compact layout.","G05 G10 G13 G14"
"UI-13","판정 근거 inspector·사람의 판정 수정","ui","STEP-06","UI-13-C05","failure","저장 전 취소의 서버 변경 없음과 저장 중 취소의 폼 닫힘·이미 전송된 resolve 지속, 실패·연속 클릭·race 상태를 관찰 기준선과 선택 개선으로 구분하는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","유효/무효 note·실패/재시도 expected mutation 및 UI상태.","G05 G10 G13 G14"
"UI-13","판정 근거 inspector·사람의 판정 수정","ui","STEP-06","UI-13-C06","verification","판정수정 뒤 파일집계·요약·원문색상은 갱신되되 기존 생성대시보드는 스냅샷으로 유지됨을 검증하는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","하나의 수정에 대한 각 consumer 예상 변화 및 대시보드 재구성 필요 안내.","G05 G10 G13 G14"
"UI-14","전체 요약 차트·항목 탐색","ui","STEP-06","UI-14-C01","behavior","3개 KPI/판정분포/문서별판정/이름있는 항목 맵을 배치하고 tile 클릭이 파일별 결과의 해당 item으로 이동하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | recharts@3.10.1: 기본 전체요약의 PieChart/BarChart/ResponsiveContainer; 생성 dashboard와 별개","summary hierarchy와 onSelect→resultTab files·selectedItemId 연결.","G10 G13 G14"
"UI-14","전체 요약 차트·항목 탐색","ui","STEP-06","UI-14-C02","contract","총항목·완료(pass+fail+review)·주의(fail+review)·pending을 구분하고 문서순서/빈문서/동명문서 집계가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | recharts@3.10.1: 기본 전체요약의 PieChart/BarChart/ResponsiveContainer; 생성 dashboard와 별개","집계 산식과 데이터 fixture별 KPI/도넛/stackedbar 기대수.","G10 G13 G14"
"UI-14","전체 요약 차트·항목 탐색","ui","STEP-06","UI-14-C03","states","도넛/legend 필터 토글, hover와 keyboard focus tooltip, 필터로 나가는 tile의 pointer/focus 제거 및 빈 결과가 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | recharts@3.10.1: 기본 전체요약의 PieChart/BarChart/ResponsiveContainer; 생성 dashboard와 별개","all/pass/fail/review/pending 및 tooltip/exit 상태표.","G10 G13 G14"
"UI-14","전체 요약 차트·항목 탐색","ui","STEP-06","UI-14-C04","visual-motion","숫자650ms, 도넛850ms, 막대800ms, tile300ms/22ms stagger상한8, hover y-2/tap.98와 reduced 비활성화가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | recharts@3.10.1: 기본 전체요약의 PieChart/BarChart/ResponsiveContainer; 생성 dashboard와 별개","차트·panel·tile timing table, graph가 정적 즉시등장만 하지 않는 검증.","G10 G13 G14"
"UI-14","전체 요약 차트·항목 탐색","ui","STEP-06","UI-14-C05","failure","항목명/파일명 말줄임의 tooltip·접근성 이름, 현재 tooltip의 280px/12px 위치·세로 넘침·Escape 미지원과 OPTIONAL_FUTURE 개선 경계, zero-data의 중립 ring과 실제 0건 집계가 모두 정확히 규정되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | recharts@3.10.1: 기본 전체요약의 PieChart/BarChart/ResponsiveContainer; 생성 dashboard와 별개","TOOLTIP-LIMIT의 현재 좌표·닫힘·넘침 기대값, TOOLTIP-G13-REBUILD의 별도 선택 개선 분류, zero-data 차트와 tooltip 입력/기대값.","G10 G13 G14"
"UI-14","전체 요약 차트·항목 탐색","ui","STEP-06","UI-14-C06","verification","기본요약은 Recharts이고 나만의대시보드는 react-chartjs-2인 기술경계를 명확히 검증하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | recharts@3.10.1: 기본 전체요약의 PieChart/BarChart/ResponsiveContainer; 생성 dashboard와 별개","컴포넌트별 chart library 표, 실제 type/수치/클릭/모션 조건 assertion.","G10 G13 G14"
